Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-12-10 00:00:00-05:00,65.78534005435263,66.14537180411737,65.11425594107175,65.75595092773438,90420400,0.0,0.0
2019-12-11 00:00:00-05:00,65.83677834238664,66.39764581883281,65.76085393207013,66.31681823730469,78756800,0.0,0.0
2019-12-12 00:00:00-05:00,65.58450784873412,66.7552221249565,65.47184703264088,66.48580932617188,137310400,0.0,0.0
2019-12-13 00:00:00-05:00,66.48581142276046,67.4263009255288,66.35600445302711,67.38956451416016,133587600,0.0,0.0
2019-12-16 00:00:00-05:00,67.84267073204244,68.77091730888273,67.83777503502873,68.54313659667969,128186000,0.0,0.0
2019-12-17 00:00:00-05:00,68.47210981340014,69.01092794081467,68.28351711561096,68.67784118652344,114158400,0.0,0.0
2019-12-18 00:00:00-05:00,68.52843510345298,69.04276726306732,68.3618917296642,68.51374053955078,116028400,0.0,0.0
2019-12-19 00:00:00-05:00,68.45496578188356,68.8664285408618,68.3202631144484,68.58232116699219,98369200,0.0,0.0
2019-12-20 00:00:00-05:00,69.12359660652453,69.2264585564703,68.22473922834327,68.44026947021484,275978000,0.0,0.0
2019-12-23 00:00:00-05:00,68.70722790868153,69.61832822880275,68.66803991407627,69.55709838867188,98572000,0.0,0.0
2019-12-24 00:00:00-05:00,69.72609940954742,69.77508627565085,69.29259479448285,69.62322998046875,48478800,0.0,0.0
2019-12-26 00:00:00-05:00,69.75794639745531,71.02173141822584,69.72855726488925,71.00458526611328,93121200,0.0,0.0
2019-12-27 00:00:00-05:00,71.30093364243821,71.99895541859793,70.56617545160624,70.9776382446289,146266000,0.0,0.0
2019-12-30 00:00:00-05:00,70.89435436123985,71.68544656816056,69.8558986884785,71.39888763427734,144114400,0.0,0.0
2019-12-31 00:00:00-05:00,71.00947756524711,71.9279252857196,70.90905971755384,71.92057800292969,100805600,0.0,0.0
2020-01-02 00:00:00-05:00,72.5549161384192,73.6227685424697,72.29775377419911,73.56153869628906,135480400,0.0,0.0
2020-01-03 00:00:00-05:00,72.77779737948003,73.61786911799089,72.61860126617735,72.84637451171875,146322800,0.0,0.0
2020-01-06 00:00:00-05:00,71.95488105188291,73.46602974135429,71.70016275321295,73.42684173583984,118387200,0.0,0.0
2020-01-07 00:00:00-05:00,73.43662580783472,73.69623975199961,72.85861966025138,73.08149719238281,108872000,0.0,0.0
2020-01-08 00:00:00-05:00,72.7802394924627,74.56325217294618,72.7802394924627,74.2571029663086,132079200,0.0,0.0
2020-01-09 00:00:00-05:00,75.24904296874448,76.03033654514599,74.99433214413325,75.83440399169922,170108400,0.0,0.0
2020-01-10 00:00:00-05:00,76.07195423839785,76.57893910429202,75.49639225110344,76.00582122802734,140644800,0.0,0.0
2020-01-13 00:00:00-05:00,76.3266883528233,77.65659895236557,76.20667275963018,77.62965393066406,121532000,0.0,0.0
2020-01-14 00:00:00-05:00,77.56596335016737,77.77904199485802,76.45647896195223,76.58138275146484,161954400,0.0,0.0
2020-01-15 00:00:00-05:00,76.37811563026003,77.27206993655845,75.81479653121743,76.25320434570312,121923600,0.0,0.0
2020-01-16 00:00:00-05:00,76.80427376700165,77.32105758778265,76.43689466691592,77.20838928222656,108829200,0.0,0.0
2020-01-17 00:00:00-05:00,77.46064907584717,78.06560023915696,77.14960415620428,78.06315612792969,137816400,0.0,0.0
2020-01-21 00:00:00-05:00,77.6859903829896,78.13418962684909,77.39453567916142,77.53414154052734,110843200,0.0,0.0
2020-01-22 00:00:00-05:00,78.02642062473379,78.37175788212363,77.71537567167276,77.81089782714844,101832400,0.0,0.0
2020-01-23 00:00:00-05:00,77.8647717530988,78.26643564538186,77.30879998280936,78.18561553955078,104472000,0.0,0.0
2020-01-24 00:00:00-05:00,78.4354332072881,79.18978162592443,77.76680059410057,77.96028900146484,146537600,0.0,0.0
2020-01-27 00:00:00-05:00,75.93970360825253,76.35851366209296,74.67102299292287,75.6678466796875,161940000,0.0,0.0
2020-01-28 00:00:00-05:00,76.56180237105973,77.98233183519795,76.46138452481236,77.80844116210938,162234000,0.0,0.0
2020-01-29 00:00:00-05:00,79.46410169769557,80.29682615630763,78.7121973517382,79.4371566772461,216229200,0.0,0.0
2020-01-30 00:00:00-05:00,78.50646606451032,79.37592693918634,78.06805824850942,79.3220443725586,126743200,0.0,0.0
2020-01-31 00:00:00-05:00,78.60197546163369,79.03058438008034,75.50619836019911,75.80500030517578,199588400,0.0,0.0
2020-02-03 00:00:00-05:00,74.52895710743631,76.77976658902851,74.01952813521468,75.59680938720703,173788400,0.0,0.0
2020-02-04 00:00:00-05:00,77.22553541623935,78.2860406038762,76.81407261808162,78.0925521850586,136616400,0.0,0.0
2020-02-05 00:00:00-05:00,79.23630936947434,79.54001446116243,78.11703356470483,78.72933197021484,118826800,0.0,0.0
2020-02-06 00:00:00-05:00,79.0036546910802,79.65268962296366,78.43789146042451,79.65023803710938,105425600,0.0,0.0
2020-02-07 00:00:00-05:00,79.14203649018475,79.39490183810997,78.06919994129731,78.56756591796875,117684000,0.1925,0.0
2020-02-10 00:00:00-05:00,77.13138872868495,78.94072723388672,77.05037681457834,78.94072723388672,109348800,0.0,0.0
2020-02-11 00:00:00-05:00,79.44399183354574,79.51763901316646,78.2434903611443,78.46443939208984,94323200,0.0,0.0
2020-02-12 00:00:00-05:00,78.9211058257246,80.33273477018204,78.9211058257246,80.32782745361328,113730400,0.0,0.0
2020-02-13 00:00:00-05:00,79.58885968888394,80.08722572977771,79.38264003321262,79.75579833984375,94747600,0.0,0.0
2020-02-14 00:00:00-05:00,79.72386824792038,80.02829410868993,79.2598759760399,79.77542877197266,80113600,0.0,0.0
2020-02-18 00:00:00-05:00,77.4210940455072,78.4988456714116,77.2369685279042,78.3147201538086,152531200,0.0,0.0
2020-02-19 00:00:00-05:00,78.56020248237049,79.68214217217218,78.56020248237049,79.44891357421875,93984000,0.0,0.0
2020-02-20 00:00:00-05:00,79.20585540083154,79.70176388828384,78.12073951226431,78.63383483886719,100566000,0.0,0.0
2020-02-21 00:00:00-05:00,78.22142930024539,78.67069976225392,76.227964879584,76.85398864746094,129554000,0.0,0.0
2020-02-24 00:00:00-05:00,72.9775355954925,74.67639613022872,71.00616540610866,73.2033920288086,222195200,0.0,0.0
2020-02-25 00:00:00-05:00,73.88342318798212,74.27131091622626,70.24510177787697,70.72382354736328,230673600,0.0,0.0
2020-02-26 00:00:00-05:00,70.34331631146271,73.12975079608226,70.33595159003728,71.84577941894531,198054800,0.0,0.0
2020-02-27 00:00:00-05:00,69.0102291245025,70.21318072237806,67.01185038466492,67.14933013916016,320605600,0.0,0.0
2020-02-28 00:00:00-05:00,63.15749954900354,68.34983679254012,62.93900037453601,67.11005401611328,426510000,0.0,0.0
2020-03-02 00:00:00-05:00,69.29992931103847,74.00372308008109,68.1804468474009,73.3580551147461,341397200,0.0,0.0
2020-03-03 00:00:00-05:00,74.55118756274032,74.63219948276652,70.16408454321407,71.02825164794922,319475600,0.0,0.0
2020-03-04 00:00:00-05:00,72.77622463714687,74.48490732988671,71.96361795826168,74.3228759765625,219178400,0.0,0.0
2020-03-05 00:00:00-05:00,72.55035168576063,73.53971903687287,71.54134757854476,71.91205596923828,187572800,0.0,0.0
2020-03-06 00:00:00-05:00,69.23117738639321,71.39649473253604,69.04214459919076,70.95704650878906,226176800,0.0,0.0
2020-03-09 00:00:00-04:00,64.75079481335344,68.27127314699892,64.56666933047187,65.34490966796875,286744800,0.0,0.0
2020-03-10 00:00:00-04:00,68.03803942039778,70.3211919881347,66.13049497635542,70.05113983154297,285290000,0.0,0.0
2020-03-11 00:00:00-04:00,68.0994270114041,69.03969117831444,66.7418012621472,67.61824035644531,255598800,0.0,0.0
2020-03-12 00:00:00-04:00,62.83343979696709,66.28517849242817,60.88416394860069,60.94062805175781,418474000,0.0,0.0
2020-03-13 00:00:00-04:00,65.03066856337824,68.72054290772323,62.099386556645,68.24181365966797,370732000,0.0,0.0
2020-03-16 00:00:00-04:00,59.39888258131612,63.60430624376897,58.9201570544572,59.46271514892578,322423600,0.0,0.0
2020-03-17 00:00:00-04:00,60.763867177610585,63.24342160290511,58.52735600892699,62.07729721069336,324056000,0.0,0.0
2020-03-18 00:00:00-04:00,58.86368722365687,61.37515762477062,58.21310830520889,60.557640075683594,300233600,0.0,0.0
2020-03-19 00:00:00-04:00,60.734403830278616,62.07238158340107,59.56091105819284,60.09364700317383,271857200,0.0,0.0
2020-03-20 00:00:00-04:00,60.68284661884021,61.82442684663713,55.974146124534585,56.278568267822266,401693200,0.0,0.0
2020-03-23 00:00:00-04:00,55.99378631587504,56.09689613495687,52.19589112250332,55.082977294921875,336752800,0.0,0.0
2020-03-24 00:00:00-04:00,58.02653538065932,60.80805827122846,57.52080462710906,60.60920333862305,287531200,0.0,0.0
2020-03-25 00:00:00-04:00,61.55928933925131,63.40054425468255,59.97581086118898,60.27532196044922,303602000,0.0,0.0
2020-03-26 00:00:00-04:00,60.5208183594341,63.50610327204022,60.48153735828394,63.44718551635742,252087200,0.0,0.0
2020-03-27 00:00:00-04:00,62.05028457326851,62.816245344341475,60.65093172379199,60.82032775878906,204216800,0.0,0.0
2020-03-30 00:00:00-04:00,61.556840658452565,62.73033358642012,61.2278669066372,62.556026458740234,167976400,0.0,0.0
2020-03-31 00:00:00-04:00,62.74996132175841,64.44145673410148,61.86615757230853,62.42835235595703,197002000,0.0,0.0
2020-04-01 00:00:00-04:00,60.51590614410261,61.060917850033086,58.7065676743492,59.143558502197266,176218400,0.0,0.0
2020-04-02 00:00:00-04:00,59.00362323135517,60.18448071664864,58.15910042591117,60.130470275878906,165934000,0.0,0.0
2020-04-03 00:00:00-04:00,59.607553555767524,60.31950388247012,58.66728569582597,59.26630783081055,129880000,0.0,0.0
2020-04-06 00:00:00-04:00,61.59610242935952,64.59366282244144,61.222944193986024,64.4365463256836,201820400,0.0,0.0
2020-04-07 00:00:00-04:00,66.48156452897088,66.70252107940799,63.58466022593572,63.690223693847656,202887200,0.0,0.0
2020-04-08 00:00:00-04:00,64.50284446857103,65.63951378403523,64.132143546718,65.32036590576172,168895200,0.0,0.0
2020-04-09 00:00:00-04:00,65.96601308782478,66.30234770533501,64.98401070463176,65.79170227050781,161834800,0.0,0.0
2020-04-13 00:00:00-04:00,65.87027976084892,67.19353187980926,65.26143544283674,67.08305358886719,131022800,0.0,0.0
2020-04-14 00:00:00-04:00,68.74018584201197,70.7655663177141,68.26145655092083,70.47096252441406,194994800,0.0,0.0
2020-04-15 00:00:00-04:00,69.32937754293859,70.29419323645484,68.89484411791065,69.82774353027344,131154400,0.0,0.0
2020-04-16 00:00:00-04:00,70.55197967005094,70.75329200592888,69.31711167092885,70.38258361816406,157125200,0.0,0.0
2020-04-17 00:00:00-04:00,69.89158161825254,70.44641549242323,67.96930730649564,69.42758178710938,215250000,0.0,0.0
2020-04-20 00:00:00-04:00,68.23691143979966,69.15262410661074,67.9668592153985,67.98649597167969,130015200,0.0,0.0
2020-04-21 00:00:00-04:00,67.82691299682463,68.06504890494008,65.16322969275001,65.88500213623047,180991600,0.0,0.0
2020-04-22 00:00:00-04:00,67.17142839718494,68.2246282700926,66.82527907811627,67.78273010253906,116862400,0.0,0.0
2020-04-23 00:00:00-04:00,67.72625441047906,69.16979924564336,67.48075379203844,67.52003479003906,124814400,0.0,0.0
2020-04-24 00:00:00-04:00,68.05279356441493,69.4791519592675,68.00369043008571,69.46932983398438,126161200,0.0,0.0
2020-04-27 00:00:00-04:00,69.18209038369538,69.85476735859322,68.72792010783297,69.5184326171875,117087600,0.0,0.0
2020-04-28 00:00:00-04:00,69.98732534608979,70.17145084237839,68.2982870868209,68.39157104492188,112004800,0.0,0.0
2020-04-29 00:00:00-04:00,69.90140694161094,71.11418082432564,69.69518728235916,70.63790893554688,137280800,0.0,0.0
2020-04-30 00:00:00-04:00,71.18536075291136,72.30730043288393,70.79010833383536,72.12808227539062,183064000,0.0,0.0
2020-05-01 00:00:00-04:00,70.27455955271854,73.40469277297063,70.1763607932453,70.96687316894531,240616800,0.0,0.0
2020-05-04 00:00:00-04:00,70.99143250101525,72.10109283946389,70.2917540885585,71.97097778320312,133568000,0.0,0.0
2020-05-05 00:00:00-04:00,72.43741117954062,73.89568543838918,72.29010931147914,73.05116271972656,147751200,0.0,0.0
2020-05-06 00:00:00-04:00,73.76313219336309,74.4456237838793,73.37278701132801,73.80487060546875,142333600,0.0,0.0
2020-05-07 00:00:00-04:00,74.44070174383785,74.91943097184415,74.13382595462475,74.568359375,115215200,0.0,0.0
2020-05-08 00:00:00-04:00,75.23793658003409,76.39737258777438,74.90561205205695,76.34321594238281,133838400,0.205,0.0
2020-05-11 00:00:00-04:00,75.8435072824158,78.04668153750966,75.63180128260403,77.54450988769531,145946400,0.0,0.0
2020-05-12 00:00:00-04:00,78.23867082482427,78.69654193662245,76.53521209564605,76.65829467773438,162301200,0.0,0.0
2020-05-13 00:00:00-04:00,76.84047052059971,77.77590284697722,74.63975289290443,75.73272705078125,200622400,0.0,0.0
2020-05-14 00:00:00-04:00,74.95977205658583,76.25952409186301,74.22619701111127,76.19798278808594,158929200,0.0,0.0
2020-05-15 00:00:00-04:00,73.93574004355457,75.7942848194803,73.90127329995944,75.74751281738281,166348400,0.0,0.0
2020-05-18 00:00:00-04:00,77.09156570742736,77.91129258941987,76.38999332381714,77.53219604492188,135178400,0.0,0.0
2020-05-19 00:00:00-04:00,77.54940808523146,78.40852206786087,77.05215717910849,77.08415985107422,101729600,0.0,0.0
2020-05-20 00:00:00-04:00,77.95560240978264,78.65471075411213,77.91621507191479,78.58332824707031,111504800,0.0,0.0
2020-05-21 00:00:00-04:00,78.44300255830373,78.991953651931,77.75619955537947,77.99744415283203,102688800,0.0,0.0
2020-05-22 00:00:00-04:00,77.73159196118776,78.58332906576616,77.62820677152833,78.4996337890625,81803200,0.0,0.0
2020-05-26 00:00:00-04:00,79.6344465573373,79.81660641134746,77.9112900630518,77.96791076660156,125522000,0.0,0.0
2020-05-27 00:00:00-04:00,77.82267889950374,78.45531782698902,77.07187044558736,78.3076171875,112945200,0.0,0.0
2020-05-28 00:00:00-04:00,77.97775194232293,79.6196772211011,77.6971275054843,78.34207916259766,133560800,0.0,0.0
2020-05-29 00:00:00-04:00,78.5882534536964,79.05596591069683,77.9039143819083,78.26577758789062,153532400,0.0,0.0
2020-06-01 00:00:00-04:00,78.21899265729164,79.35135408493721,78.08606134522202,79.228271484375,80791200,0.0,0.0
2020-06-02 00:00:00-04:00,78.95749523015363,79.61968028061797,78.50947272159293,79.59506225585938,87642800,0.0,0.0
2020-06-03 00:00:00-04:00,79.91999974693726,80.29909628218073,79.33904593206333,80.03323364257812,104491200,0.0,0.0
2020-06-04 00:00:00-04:00,79.85352735505263,80.15630572236445,78.96486713759491,79.34396362304688,87560400,0.0,0.0
2020-06-05 00:00:00-04:00,79.5975224291084,81.6653086977307,79.5679838057856,81.60376739501953,137250400,0.0,0.0
2020-06-08 00:00:00-04:00,81.29606962622326,82.12072467373174,80.57480728383223,82.08625793457031,95654400,0.0,0.0
2020-06-09 00:00:00-04:00,81.76132327231947,85.07716171561152,81.72932059037264,84.67837524414062,147712400,0.0,0.0
2020-06-10 00:00:00-04:00,85.64088435275357,87.33203832704797,85.19532587527796,86.85694122314453,166651600,0.0,0.0
2020-06-11 00:00:00-04:00,85.98796590072136,86.41875500317475,82.58350447077352,82.6868896484375,201662400,0.0,0.0
2020-06-12 00:00:00-04:00,84.85807347747013,85.61625903657148,82.2733387119844,83.40077209472656,200146000,0.0,0.0
2020-06-15 00:00:00-04:00,82.03455839553287,85.09439023354464,81.86962439504295,84.43220520019531,138808800,0.0,0.0
2020-06-16 00:00:00-04:00,86.51722434975213,86.94555693220823,84.85807320481423,86.66984558105469,165428800,0.0,0.0
2020-06-17 00:00:00-04:00,87.42557239578355,87.48711369797857,86.42614224912558,86.54922485351562,114406400,0.0,0.0
2020-06-18 00:00:00-04:00,86.5049197856198,87.0070989316356,85.96581735953657,86.58369445800781,96820400,0.0,0.0
2020-06-19 00:00:00-04:00,87.30004158274589,87.77267462180372,84.96392841997175,86.08890533447266,264476000,0.0,0.0
2020-06-22 00:00:00-04:00,86.48768484441646,88.4865451676178,86.44091285305966,88.34130859375,135445200,0.0,0.0
2020-06-23 00:00:00-04:00,89.60412349074203,91.66698885440289,89.1782550345352,90.22692108154297,212155600,0.0,0.0
2020-06-24 00:00:00-04:00,89.85029585675944,90.78326404596733,88.25514269435772,88.63423919677734,192623200,0.0,0.0
2020-06-25 00:00:00-04:00,88.79177795127201,89.85028515500152,88.02127978344393,89.81089782714844,137522400,0.0,0.0
2020-06-26 00:00:00-04:00,89.70505973625488,89.92907096550044,86.90123455536799,87.05139923095703,205256800,0.0,0.0
2020-06-29 00:00:00-04:00,86.95786625311571,89.15366337873475,86.47292045646071,89.05765533447266,130646000,0.0,0.0
2020-06-30 00:00:00-04:00,88.63916347262712,90.09154418811467,88.61947356172104,89.80106353759766,140223200,0.0,0.0
2020-07-01 00:00:00-04:00,89.87983959131925,90.4312472535787,89.58198179294153,89.63121032714844,110737200,0.0,0.0
2020-07-02 00:00:00-04:00,90.55187331397244,91.19682495730073,89.51551989119754,89.63121032714844,114041600,0.0,0.0
2020-07-06 00:00:00-04:00,91.0811169213009,92.50395136622554,91.04911424580959,92.02885437011719,118655600,0.0,0.0
2020-07-07 00:00:00-04:00,92.41289403587652,93.20308235611425,91.63009037237495,91.74332427978516,112424400,0.0,0.0
2020-07-08 00:00:00-04:00,92.73535347602885,93.91202281924588,92.64673009852419,93.88002014160156,117092000,0.0,0.0
2020-07-09 00:00:00-04:00,94.78591645987514,94.84007310962902,93.22030924177191,94.28374481201172,125642800,0.0,0.0
2020-07-10 00:00:00-04:00,93.8726437225528,94.50775419456949,93.25231007505477,94.44866943359375,90257200,0.0,0.0
2020-07-13 00:00:00-04:00,95.77302665986738,98.42176646506526,93.79632051687081,94.01294708251953,191649200,0.0,0.0
2020-07-14 00:00:00-04:00,93.38521887493005,95.76317541002088,92.4374889438918,95.56871032714844,170989200,0.0,0.0
2020-07-15 00:00:00-04:00,97.47157807396096,97.72512794919807,95.0099258823905,96.22598266601562,153198000,0.0,0.0
2020-07-16 00:00:00-04:00,95.08132612252228,95.91090179829862,94.43391032455071,95.04193878173828,110577600,0.0,0.0
2020-07-17 00:00:00-04:00,95.49979429800744,95.65733612279915,94.36988939601798,94.84991455078125,92186800,0.0,0.0
2020-07-20 00:00:00-04:00,94.9385333510958,96.98908610466995,94.58897547136911,96.84877014160156,90318000,0.0,0.0
2020-07-21 00:00:00-04:00,97.65127646738962,97.72758708049342,95.25855035726678,95.51210021972656,103433200,0.0,0.0
2020-07-22 00:00:00-04:00,95.20930573540917,96.47213433428108,95.12068987489583,95.78041076660156,89001600,0.0,0.0
2020-07-23 00:00:00-04:00,95.5096299867236,95.58840465075735,90.59863893705614,91.42082977294922,197004400,0.0,0.0
2020-07-24 00:00:00-04:00,89.59184345627517,91.54393203599435,87.7775992996819,91.19437408447266,185438800,0.0,0.0
2020-07-27 00:00:00-04:00,92.2725721430702,93.44924161942158,92.04610434273637,93.35569763183594,121214000,0.0,0.0
2020-07-28 00:00:00-04:00,92.91997719448088,93.09968049270846,91.81715440767817,91.82208251953125,103625600,0.0,0.0
2020-07-29 00:00:00-04:00,92.31194764857874,93.76924890089846,92.2750243719924,93.58216094970703,90329200,0.0,0.0
2020-07-30 00:00:00-04:00,92.74273768946183,94.82037254685203,92.32918196271945,94.71452331542969,158130000,0.0,0.0
2020-07-31 00:00:00-04:00,101.30684287614962,104.78269479102552,99.27843623212534,104.63007354736328,374336800,0.0,0.0
2020-08-03 00:00:00-04:00,106.54029676836566,109.92506830691244,106.2375183768316,107.26648712158203,308151200,0.0,0.0
2020-08-04 00:00:00-04:00,107.4585083459437,109.09058503488978,106.72493325066772,107.98284149169922,173071600,0.0,0.0
2020-08-05 00:00:00-04:00,107.69974676820448,108.6991769507832,107.22710624491835,108.37423706054688,121776800,0.0,0.0
2020-08-06 00:00:00-04:00,108.71147798630648,112.65750597118888,108.11329833366194,112.15532684326172,202428800,0.0,0.0
2020-08-07 00:00:00-04:00,111.66950894717374,112.1331351533622,108.79651509395272,109.60539245605469,198045600,0.205,0.0
2020-08-10 00:00:00-04:00,111.07270568505056,112.23177113723108,108.5079732764262,111.19847869873047,212403600,0.0,0.0
2020-08-11 00:00:00-04:00,110.45126749181321,110.95681305671377,107.62759073179747,107.89146423339844,187902400,0.0,0.0
2020-08-12 00:00:00-04:00,108.99872465331433,111.73855493764331,108.80144043625418,111.4771499633789,165598000,0.0,0.0
2020-08-13 00:00:00-04:00,112.87789267370512,114.46852402848025,112.38220608366703,113.45002746582031,210082000,0.0,0.0
2020-08-14 00:00:00-04:00,113.27247452345236,113.44016687696482,111.51168223383773,113.34892272949219,165565200,0.0,0.0
2020-08-17 00:00:00-04:00,114.48824491070798,114.51290731947881,112.41673051443624,113.052978515625,119561600,0.0,0.0
2020-08-18 00:00:00-04:00,112.80144636629915,114.42659910128786,112.46112467344697,113.99503326416016,105633600,0.0,0.0
2020-08-19 00:00:00-04:00,114.40932533186981,115.57332025298206,114.04188028594227,114.13805389404297,145538000,0.0,0.0
2020-08-20 00:00:00-04:00,114.1799928798769,116.78665240691696,114.1627284397455,116.67074584960938,126907200,0.0,0.0
2020-08-21 00:00:00-04:00,117.64484625588071,123.17382456057204,117.6325188135393,122.68307495117188,338054800,0.0,0.0
2020-08-24 00:00:00-04:00,126.95185798267332,127.03818017484207,122.25642743877843,124.15038299560547,345937600,0.0,0.0
2020-08-25 00:00:00-04:00,123.00612385182754,123.48207748771294,121.38343217149175,123.13188934326172,211495600,0.0,0.0
2020-08-26 00:00:00-04:00,124.46853561827874,125.27001513123848,123.38591814064311,124.80638885498047,163022400,0.0,0.0
2020-08-27 00:00:00-04:00,125.41797475543528,125.7558279723926,122.1528655973734,123.31439971923828,155552400,0.0,0.0
2020-08-28 00:00:00-04:00,124.30328918876135,124.72745705766307,122.88775564382802,123.11463928222656,187630000,0.0,0.0
2020-08-31 00:00:00-04:00,125.84955285676838,129.22316340822996,124.29098159875555,127.28974151611328,225702700,0.0,4.0
2020-09-01 00:00:00-04:00,130.9592630282409,132.9716012827482,128.7595145413607,132.36000061035156,151948100,0.0,0.0
2020-09-02 00:00:00-04:00,135.7237485797075,136.1084580826927,125.27739318556849,129.61770629882812,200119000,0.0,0.0
2020-09-03 00:00:00-04:00,125.18862669351493,127.0924414097518,118.86556678961345,119.24040985107422,257599600,0.0,0.0
2020-09-04 00:00:00-04:00,118.44138549813478,122.0221459307325,109.3859015489232,119.3193130493164,332607200,0.0,0.0
2020-09-08 00:00:00-04:00,112.40440410446189,117.37604354955212,111.15163341818106,111.28973388671875,231366600,0.0,0.0
2020-09-09 00:00:00-04:00,115.66951496469035,117.52401237622175,113.69664249569094,115.72869873046875,176940500,0.0,0.0
2020-09-10 00:00:00-04:00,118.72747313601683,118.86557361532269,110.97408325081993,111.95065307617188,182274400,0.0,0.0
2020-09-11 00:00:00-04:00,113.01599085676779,113.66704233657114,108.50797789437429,110.48085021972656,180860300,0.0,0.0
2020-09-14 00:00:00-04:00,113.16395430453292,114.3575411215376,111.26999873668638,113.79527282714844,140150100,0.0,0.0
2020-09-15 00:00:00-04:00,116.72499725426859,117.2182153538547,112.06901719002991,113.97283935546875,184642000,0.0,0.0
2020-09-16 00:00:00-04:00,113.66704323212522,114.42659577196947,110.52030944010464,110.60908508300781,154679000,0.0,0.0
2020-09-17 00:00:00-04:00,108.23179047907263,110.67814825327721,107.23548772318745,108.84337615966797,178011000,0.0,0.0
2020-09-18 00:00:00-04:00,108.90256445054571,109.37604964014561,104.65101905851911,105.3908462524414,287104900,0.0,0.0
2020-09-21 00:00:00-04:00,103.12204134749382,108.69540738788524,101.70157080987465,108.58689880371094,195713800,0.0,0.0
2020-09-22 00:00:00-04:00,111.15163638552818,111.32919521066127,107.67938411459501,110.2934341430664,183055400,0.0,0.0
2020-09-23 00:00:00-04:00,110.10600837311331,110.58935999077548,105.32178691187801,105.66704559326172,150718700,0.0,0.0
2020-09-24 00:00:00-04:00,103.74349512905177,108.75459291731067,103.57580277839112,106.75212860107422,167743300,0.0,0.0
2020-09-25 00:00:00-04:00,106.95929399698758,110.91490587756,106.20960026187161,110.75707244873047,149981400,0.0,0.0
2020-09-28 00:00:00-04:00,113.45002825001006,113.75582106043221,111.25027223624998,113.40070343017578,137672400,0.0,0.0
2020-09-29 00:00:00-04:00,112.99627063540983,113.74595673482492,112.02955984018058,112.5425033569336,99382200,0.0,0.0
2020-09-30 00:00:00-04:00,112.24656858066908,115.66950316948065,112.07887624412297,114.23916625976562,142675200,0.0,0.0
