Date,Title,Text,Processed Title,Processed Text,Sentence Title,Sentence Text,Label Title,Score Title,Label Text,Score Text
2022-04-26,Top 5 Things to Watch in Markets in the Week Ahead,"By Geoffrey Smith 
Investing.com -- The war in Ukraine showed increasing signs of spilling over into neighboring states, as Russian-backed separatists in the Transnistria region of...",top 5 things to watch in markets in the week ahead,by geoffrey smith  investingcom  the war in ukraine showed increasing signs of spilling over into neighboring states as russianbacked separatists in the transnistria region of,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by geoffrey smith investingcom the war in ukraine showed increasing signs of spilling over into neighboring states as russianbacked separatists in the transnistria region of"" → NEGATIVE (0.9342)",POSITIVE,0.999607264995575,NEGATIVE,-0.9341593384742737
2022-04-22,Top 5 Things to Watch in Markets in the Week Ahead,"By Geoffrey Smith 
Investing.com -- Russia added the conquest of southern Ukraine to the core objectives of its campaign, signaling a more ambitious military campaign in the coming...",top 5 things to watch in markets in the week ahead,by geoffrey smith  investingcom  russia added the conquest of southern ukraine to the core objectives of its campaign signaling a more ambitious military campaign in the coming,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by geoffrey smith investingcom russia added the conquest of southern ukraine to the core objectives of its campaign signaling a more ambitious military campaign in the coming"" → POSITIVE (0.9568)",POSITIVE,0.999607264995575,POSITIVE,0.9567677974700928
2022-04-13,Top 5 Things to Watch in Markets in the Week Ahead,"By Geoffrey Smith 
Investing.com -- The last defenders of the besieged Ukrainian city of Mariupol reportedly surrendered on Wednesday, as Russian troops massed for a new attack on...",top 5 things to watch in markets in the week ahead,by geoffrey smith  investingcom  the last defenders of the besieged ukrainian city of mariupol reportedly surrendered on wednesday as russian troops massed for a new attack on,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by geoffrey smith investingcom the last defenders of the besieged ukrainian city of mariupol reportedly surrendered on wednesday as russian troops massed for a new attack on"" → NEGATIVE (0.9891)",POSITIVE,0.999607264995575,NEGATIVE,-0.9890768527984619
2022-03-30,Top 5 Things to Watch in Markets in the Week Ahead,"By Marc Frank
HAVANA (Reuters) - Cuba's communist government is seeking to rally support for a new family code that would open the door to gay marriage and boost women's rights,...",top 5 things to watch in markets in the week ahead,by marc frank havana reuters  cubas communist government is seeking to rally support for a new family code that would open the door to gay marriage and boost womens rights,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by marc frank havana reuters cubas communist government is seeking to rally support for a new family code that would open the door to gay marriage and boost womens rights"" → NEGATIVE (0.9411)",POSITIVE,0.999607264995575,NEGATIVE,-0.9410727620124817
2022-03-14,Top 5 Things to Watch in Markets in the Week Ahead,"By Peter Nurse and Liz Moyer
Investing.com -- U.S. stocks gave up gains and turned negative on Monday on worries over the Russia-Ukraine conflict and uncertainty ahead of the...",top 5 things to watch in markets in the week ahead,by peter nurse and liz moyer investingcom  us stocks gave up gains and turned negative on monday on worries over the russiaukraine conflict and uncertainty ahead of the,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by peter nurse and liz moyer investingcom us stocks gave up gains and turned negative on monday on worries over the russiaukraine conflict and uncertainty ahead of the"" → NEGATIVE (0.9998)",POSITIVE,0.999607264995575,NEGATIVE,-0.9997612833976746
2022-01-16,Top 5 Things to Watch in Markets in the Week Ahead,"By Jahnavi Nidumolu, Renju Jose and Chang-Ran Kim
(Reuters) -An underwater volcano off Tonga erupted on Saturday, triggering tsunami warnings and evacuation orders in Japan and...",top 5 things to watch in markets in the week ahead,by jahnavi nidumolu renju jose and changran kim reuters an underwater volcano off tonga erupted on saturday triggering tsunami warnings and evacuation orders in japan and,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by jahnavi nidumolu renju jose and changran kim reuters an underwater volcano off tonga erupted on saturday triggering tsunami warnings and evacuation orders in japan and"" → NEGATIVE (0.9903)",POSITIVE,0.999607264995575,NEGATIVE,-0.9902653098106384
2021-11-07,Top 5 Things to Watch in Markets in the Week Ahead,"By Erwin Seba
HOUSTON (Reuters) -A stampede of fans surging toward the stage during rap star Travis Scott's Astroworld music festival in Houston killed at least eight people and...",top 5 things to watch in markets in the week ahead,by erwin seba houston reuters a stampede of fans surging toward the stage during rap star travis scotts astroworld music festival in houston killed at least eight people and,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by erwin seba houston reuters a stampede of fans surging toward the stage during rap star travis scotts astroworld music festival in houston killed at least eight people and"" → NEGATIVE (0.9995)",POSITIVE,0.999607264995575,NEGATIVE,-0.9994698166847229
2021-10-24,Top 5 Things to Watch in Markets in the Week Ahead,"By Oliver Griffin, Nelson Bocanegra and Luis Jaime Acosta
BOGOTA (Reuters) -Colombia's armed forces have captured Dairo Antonio Usuga, known as Otoniel, in the biggest blow to drug...",top 5 things to watch in markets in the week ahead,by oliver griffin nelson bocanegra and luis jaime acosta bogota reuters colombias armed forces have captured dairo antonio usuga known as otoniel in the biggest blow to drug,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by oliver griffin nelson bocanegra and luis jaime acosta bogota reuters colombias armed forces have captured dairo antonio usuga known as otoniel in the biggest blow to drug"" → NEGATIVE (0.5279)",POSITIVE,0.999607264995575,NEGATIVE,-0.5279182195663452
2021-07-25,Top 5 Things to Watch in Markets in the Week Ahead,"By Michael Martina, Yew Lun Tian and David Brunnstrom
WASHINGTON/BEIJING (Reuters) -U.S. Deputy Secretary of State Wendy Sherman will tell China in upcoming talks that while...",top 5 things to watch in markets in the week ahead,by michael martina yew lun tian and david brunnstrom washingtonbeijing reuters us deputy secretary of state wendy sherman will tell china in upcoming talks that while,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by michael martina yew lun tian and david brunnstrom washingtonbeijing reuters us deputy secretary of state wendy sherman will tell china in upcoming talks that while"" → NEGATIVE (0.5118)",POSITIVE,0.999607264995575,NEGATIVE,-0.5118016004562378
2021-01-06,Top 5 Things to Watch in Markets in the Week Ahead,"By Ghaida Ghantous
DUBAI (Reuters) - Saudi Arabia will move faster than its allies to reconcile with Qatar, sources familiar with the matter said, aiming to impress the incoming...",top 5 things to watch in markets in the week ahead,by ghaida ghantous dubai reuters  saudi arabia will move faster than its allies to reconcile with qatar sources familiar with the matter said aiming to impress the incoming,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by ghaida ghantous dubai reuters saudi arabia will move faster than its allies to reconcile with qatar sources familiar with the matter said aiming to impress the incoming"" → NEGATIVE (0.9026)",POSITIVE,0.999607264995575,NEGATIVE,-0.9025912284851074
2021-01-06,Top 5 Things to Watch in Markets in the Week Ahead,"By Agustinus Beo Da Costa and Stanley Widianto
JAKARTA (Reuters) - Indonesia's highest Muslim clerical council hopes to issue a ruling on whether a COVID-19 vaccine is halal, or...",top 5 things to watch in markets in the week ahead,by agustinus beo da costa and stanley widianto jakarta reuters  indonesias highest muslim clerical council hopes to issue a ruling on whether a covid19 vaccine is halal or,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by agustinus beo da costa and stanley widianto jakarta reuters indonesias highest muslim clerical council hopes to issue a ruling on whether a covid19 vaccine is halal or"" → NEGATIVE (0.9971)",POSITIVE,0.999607264995575,NEGATIVE,-0.9971206188201904
2020-12-22,Top 5 Things to Watch in Markets in the Week Ahead,"By Marco Aquino
LIMA (Reuters) - Workers from agricultural export companies in Peru renewed protests on Monday after Congress failed to reach an agreement to reform the sector and...",top 5 things to watch in markets in the week ahead,by marco aquino lima reuters  workers from agricultural export companies in peru renewed protests on monday after congress failed to reach an agreement to reform the sector and,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by marco aquino lima reuters workers from agricultural export companies in peru renewed protests on monday after congress failed to reach an agreement to reform the sector and"" → NEGATIVE (0.998)",POSITIVE,0.999607264995575,NEGATIVE,-0.9980083107948303
2020-12-20,Top 5 Things to Watch in Markets in the Week Ahead,"By Ben Blanchard
TAIPEI (Reuters) - Taiwan's navy and air force were deployed on Sunday as a Chinese aircraft carrier group led by the country's newest carrier, the Shandong,...",top 5 things to watch in markets in the week ahead,by ben blanchard taipei reuters  taiwans navy and air force were deployed on sunday as a chinese aircraft carrier group led by the countrys newest carrier the shandong,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by ben blanchard taipei reuters taiwans navy and air force were deployed on sunday as a chinese aircraft carrier group led by the countrys newest carrier the shandong"" → NEGATIVE (0.6577)",POSITIVE,0.999607264995575,NEGATIVE,-0.6576633453369141
2020-12-20,Dow Futures Move Higher As Investors Brace for Earnings,"By Maikel Jefriando
JAKARTA (Reuters) - Indonesian President Joko Widodo inaugurated the Patimban sea port in West Java on Sunday, saying the new gateway would have a ""strategic""...",dow futures move higher as investors brace for earnings,by maikel jefriando jakarta reuters  indonesian president joko widodo inaugurated the patimban sea port in west java on sunday saying the new gateway would have a strategic,"Sentence: ""dow futures move higher as investors brace for earnings"" → NEGATIVE (0.9324)","Sentence: ""by maikel jefriando jakarta reuters indonesian president joko widodo inaugurated the patimban sea port in west java on sunday saying the new gateway would have a strategic"" → POSITIVE (0.834)",NEGATIVE,-0.9323559403419495,POSITIVE,0.833991289138794
2020-12-13,Top 5 Things to Watch in Markets in the Week Ahead,"By Mayank Bhardwaj and Nupur Anand
MUMBAI/NEW DELHI (Reuters) -Tens of thousands of Indian farmers on Sunday intensified their protests against three new agricultural laws aimed at...",top 5 things to watch in markets in the week ahead,by mayank bhardwaj and nupur anand mumbainew delhi reuters tens of thousands of indian farmers on sunday intensified their protests against three new agricultural laws aimed at,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by mayank bhardwaj and nupur anand mumbainew delhi reuters tens of thousands of indian farmers on sunday intensified their protests against three new agricultural laws aimed at"" → NEGATIVE (0.9003)",POSITIVE,0.999607264995575,NEGATIVE,-0.9002841114997864
2020-11-07,Top 5 Things to Watch in Markets in the Week Ahead,"By Laura Gottesdiener
MONTERREY, Mexico (Reuters) - The shiny silver balloons appeared in the squalid refugee camp in Mexican border city of Matamoros on Friday afternoon, as...",top 5 things to watch in markets in the week ahead,by laura gottesdiener monterrey mexico reuters  the shiny silver balloons appeared in the squalid refugee camp in mexican border city of matamoros on friday afternoon as,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by laura gottesdiener monterrey mexico reuters the shiny silver balloons appeared in the squalid refugee camp in mexican border city of matamoros on friday afternoon as"" → POSITIVE (0.9812)",POSITIVE,0.999607264995575,POSITIVE,0.9812077283859253
2020-11-01,Top 5 Things to Watch in Markets in the Week Ahead,"By Jorge Nieto
TIJUANA, Mexico (Reuters) - Protesters in Mexico burned effigies of Donald Trump and a border patrol agent on the U.S. border on Saturday, condemning President...",top 5 things to watch in markets in the week ahead,by jorge nieto tijuana mexico reuters  protesters in mexico burned effigies of donald trump and a border patrol agent on the us border on saturday condemning president,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by jorge nieto tijuana mexico reuters protesters in mexico burned effigies of donald trump and a border patrol agent on the us border on saturday condemning president"" → NEGATIVE (0.9996)",POSITIVE,0.999607264995575,NEGATIVE,-0.9996042847633362
2020-10-22,Top 5 Things to Watch in Markets in the Week Ahead,"By Tony Munroe
BEIJING (Reuters) - As Donald Trump has pulled the United States inward under his ""America First"" presidency, China has had only halting success at capitalising on a...",top 5 things to watch in markets in the week ahead,by tony munroe beijing reuters  as donald trump has pulled the united states inward under his america first presidency china has had only halting success at capitalising on a,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by tony munroe beijing reuters as donald trump has pulled the united states inward under his america first presidency china has had only halting success at capitalising on a"" → NEGATIVE (0.9887)",POSITIVE,0.999607264995575,NEGATIVE,-0.9887363314628601
2020-10-08,Top 5 Things to Watch in Markets in the Week Ahead,"By Daniel Ramos
LA PAZ (Reuters) - Bolivian voters, hit hard by political turmoil and the coronavirus pandemic, are looking for some economic certainty ahead of elections on Oct....",top 5 things to watch in markets in the week ahead,by daniel ramos la paz reuters  bolivian voters hit hard by political turmoil and the coronavirus pandemic are looking for some economic certainty ahead of elections on oct,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by daniel ramos la paz reuters bolivian voters hit hard by political turmoil and the coronavirus pandemic are looking for some economic certainty ahead of elections on oct"" → POSITIVE (0.8046)",POSITIVE,0.999607264995575,POSITIVE,0.8046382665634155
2020-08-21,Top 5 Things to Watch in Markets in the Week Ahead,"By Liz Hampton
(Reuters) - A pair of tropical cyclones forecast to become hurricanes early next week are headed for the U.S. Gulf Coast and will spin over the Gulf's warm waters...",top 5 things to watch in markets in the week ahead,by liz hampton reuters  a pair of tropical cyclones forecast to become hurricanes early next week are headed for the us gulf coast and will spin over the gulfs warm waters,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by liz hampton reuters a pair of tropical cyclones forecast to become hurricanes early next week are headed for the us gulf coast and will spin over the gulfs warm waters"" → NEGATIVE (0.6311)",POSITIVE,0.999607264995575,NEGATIVE,-0.631123960018158
2020-08-21,Top 5 Things to Watch in Markets in the Week Ahead,"By Colin Packham
SYDNEY (Reuters) - Soaring demand for Vanuatu's controversial passport scheme has kept the South Pacific island nation's budget in surplus despite the COVID-19...",top 5 things to watch in markets in the week ahead,by colin packham sydney reuters  soaring demand for vanuatus controversial passport scheme has kept the south pacific island nations budget in surplus despite the covid19,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by colin packham sydney reuters soaring demand for vanuatus controversial passport scheme has kept the south pacific island nations budget in surplus despite the covid19"" → NEGATIVE (0.6457)",POSITIVE,0.999607264995575,NEGATIVE,-0.6457469463348389
2020-08-15,Top 5 Things to Watch in Markets in the Week Ahead,"By Ben Blanchard
TAIPEI (Reuters) - Taiwan's main opposition party the Kuomintang (KMT), which traditionally favours close ties with China, was routed in a key mayoral by-election...",top 5 things to watch in markets in the week ahead,by ben blanchard taipei reuters  taiwans main opposition party the kuomintang kmt which traditionally favours close ties with china was routed in a key mayoral byelection,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by ben blanchard taipei reuters taiwans main opposition party the kuomintang kmt which traditionally favours close ties with china was routed in a key mayoral byelection"" → NEGATIVE (0.9987)",POSITIVE,0.999607264995575,NEGATIVE,-0.9986650943756104
2020-07-04,Top 5 Things to Watch in Markets in the Week Ahead,"By Matthew Tostevin
(Reuters) - Two U.S. aircraft carriers were conducting exercises in the disputed South China Sea on Saturday, the U.S. navy said, as China also carried out...",top 5 things to watch in markets in the week ahead,by matthew tostevin reuters  two us aircraft carriers were conducting exercises in the disputed south china sea on saturday the us navy said as china also carried out,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by matthew tostevin reuters two us aircraft carriers were conducting exercises in the disputed south china sea on saturday the us navy said as china also carried out"" → NEGATIVE (0.9711)",POSITIVE,0.999607264995575,NEGATIVE,-0.9711369276046753
2020-07-02,Top 5 Things to Watch in Markets in the Week Ahead,"By Gina Lee
Investing.com – Hong Kong markets marked a good start to the third quarter of the year, the city’s first working day under the new national security laws.
The National...",top 5 things to watch in markets in the week ahead,by gina lee investingcom  hong kong markets marked a good start to the third quarter of the year the citys first working day under the new national security laws the national,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by gina lee investingcom hong kong markets marked a good start to the third quarter of the year the citys first working day under the new national security laws the national"" → POSITIVE (0.9544)",POSITIVE,0.999607264995575,POSITIVE,0.9544479846954346
2020-06-30,Top 5 Things to Watch in Markets in the Week Ahead,"By Gina Lee
Investing.com – The National People’s Congress Standing Committee passed new national security laws for Hong Kong on Tuesday as it wrapped up a three-day meeting.
The...",top 5 things to watch in markets in the week ahead,by gina lee investingcom  the national peoples congress standing committee passed new national security laws for hong kong on tuesday as it wrapped up a threeday meeting the,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by gina lee investingcom the national peoples congress standing committee passed new national security laws for hong kong on tuesday as it wrapped up a threeday meeting the"" → POSITIVE (0.8907)",POSITIVE,0.999607264995575,POSITIVE,0.8907021880149841
2020-06-18,Top 5 Things to Watch in Markets in the Week Ahead,"By Tim Cocks
JOHANNESBURG (Reuters) - Seven suspects accused of taking 2.3 billion rand ($132.43 million) from VBS Mutual bank in 2018 said they would plead not guilty to 47 counts...",top 5 things to watch in markets in the week ahead,by tim cocks johannesburg reuters  seven suspects accused of taking 23 billion rand 13243 million from vbs mutual bank in 2018 said they would plead not guilty to 47 counts,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by tim cocks johannesburg reuters seven suspects accused of taking 23 billion rand 13243 million from vbs mutual bank in 2018 said they would plead not guilty to 47 counts"" → NEGATIVE (0.9568)",POSITIVE,0.999607264995575,NEGATIVE,-0.9567863345146179
2020-06-17,Top 5 Things to Watch in Markets in the Week Ahead,"By Sarah Mills
LONDON (Reuters) - After the cancellation of hundreds of Pride parades due to the COVID-19 pandemic, national Pride networks have set up a new digital Global Pride...",top 5 things to watch in markets in the week ahead,by sarah mills london reuters  after the cancellation of hundreds of pride parades due to the covid19 pandemic national pride networks have set up a new digital global pride,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by sarah mills london reuters after the cancellation of hundreds of pride parades due to the covid19 pandemic national pride networks have set up a new digital global pride"" → POSITIVE (0.9575)",POSITIVE,0.999607264995575,POSITIVE,0.9575283527374268
2020-06-14,Top 5 Things to Watch in Markets in the Week Ahead,"By Cynthia Kim
SEOUL (Reuters) - The U.S. embassy in Seoul draped a huge Black Lives Matter banner on its mission building and tweeted a picture of it in support of an anti-racism...",top 5 things to watch in markets in the week ahead,by cynthia kim seoul reuters  the us embassy in seoul draped a huge black lives matter banner on its mission building and tweeted a picture of it in support of an antiracism,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by cynthia kim seoul reuters the us embassy in seoul draped a huge black lives matter banner on its mission building and tweeted a picture of it in support of an antiracism"" → NEGATIVE (0.9992)",POSITIVE,0.999607264995575,NEGATIVE,-0.9991683959960938
2020-06-11,Top 5 Things to Watch in Markets in the Week Ahead,"By Elias Biryabarema
KAMPALA (Reuters) - Uganda plans to draw on more external financing to shore up its 2020/21 budget, its finance minister said in a budget speech on Thursday as...",top 5 things to watch in markets in the week ahead,by elias biryabarema kampala reuters  uganda plans to draw on more external financing to shore up its 202021 budget its finance minister said in a budget speech on thursday as,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by elias biryabarema kampala reuters uganda plans to draw on more external financing to shore up its 202021 budget its finance minister said in a budget speech on thursday as"" → NEGATIVE (0.9097)",POSITIVE,0.999607264995575,NEGATIVE,-0.9097191095352173
2020-06-04,Top 5 Things to Watch in Markets in the Week Ahead,"By Stella Qiu and Se Young Lee
BEIJING (Reuters) - China said it will ease coronavirus restrictions to allow more foreign carriers to fly to the mainland, shortly after Washington...",top 5 things to watch in markets in the week ahead,by stella qiu and se young lee beijing reuters  china said it will ease coronavirus restrictions to allow more foreign carriers to fly to the mainland shortly after washington,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by stella qiu and se young lee beijing reuters china said it will ease coronavirus restrictions to allow more foreign carriers to fly to the mainland shortly after washington"" → POSITIVE (0.6015)",POSITIVE,0.999607264995575,POSITIVE,0.6015284657478333
2020-05-30,Top 5 Things to Watch in Markets in the Week Ahead,"By Jessie Pang and Greg Torode
HONG KONG (Reuters) - Senior Hong Kong government officials lashed out on Saturday at moves by U.S. President Donald Trump to strip the city of its...",top 5 things to watch in markets in the week ahead,by jessie pang and greg torode hong kong reuters  senior hong kong government officials lashed out on saturday at moves by us president donald trump to strip the city of its,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by jessie pang and greg torode hong kong reuters senior hong kong government officials lashed out on saturday at moves by us president donald trump to strip the city of its"" → NEGATIVE (0.9635)",POSITIVE,0.999607264995575,NEGATIVE,-0.9635105729103088
