Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Returns
2012-07-02 00:00:00-04:00,31.25,31.729999542236328,30.549999237060547,30.770000457763672,14122000,0,0,-0.010610929892550037
2012-07-03 00:00:00-04:00,30.90999984741211,31.440000534057617,30.799999237060547,31.200000762939453,8763600,0,0,0.01397466034379881
2012-07-05 00:00:00-04:00,31.31999969482422,31.6299991607666,31.020000457763672,31.469999313354492,10032100,0,0,0.00865379948117673
2012-07-06 00:00:00-04:00,31.440000534057617,31.899999618530273,31.260000228881836,31.729999542236328,10945600,0,0,0.0082618441231266
2012-07-09 00:00:00-04:00,32.099998474121094,32.880001068115234,31.989999771118164,32.16999816894531,17785200,0,0,0.013866959755965169
2012-07-10 00:00:00-04:00,32.43000030517578,32.47999954223633,31.15999984741211,31.469999313354492,14269500,0,0,-0.021759368835356376
2012-07-11 00:00:00-04:00,31.479999542236328,31.559999465942383,30.549999237060547,30.969999313354492,13030300,0,0,-0.015888147788672556
2012-07-12 00:00:00-04:00,30.700000762939453,31.399999618530273,30.600000381469727,30.809999465942383,11300700,0,0,-0.005166285145609166
2012-07-13 00:00:00-04:00,31.040000915527344,31.06999969482422,30.559999465942383,30.719999313354492,8108300,0,0,-0.002921134506586977
2012-07-16 00:00:00-04:00,30.5,30.5,28.209999084472656,28.25,24672100,0,0,-0.08040362527875261
2012-07-17 00:00:00-04:00,28.479999542236328,28.59000015258789,27.149999618530273,28.09000015258789,30438600,0,0,-0.005663711412818031
2012-07-18 00:00:00-04:00,28.309999465942383,29.290000915527344,28.149999618530273,29.110000610351562,16841800,0,0,0.03631187085165255
2012-07-19 00:00:00-04:00,29.40999984741211,29.5,28.6299991607666,29.0,13685100,0,0,-0.0037787910699131387
2012-07-20 00:00:00-04:00,29.0,29.469999313354492,28.719999313354492,28.760000228881836,11869100,0,0,-0.008275854176488417
2012-07-23 00:00:00-04:00,28.1200008392334,29.0,28.010000228881836,28.75,12390700,0,0,-0.0003477131016081615
2012-07-24 00:00:00-04:00,28.81999969482422,29.450000762939453,28.100000381469727,28.450000762939453,11539800,0,0,-0.010434756071671195
2012-07-25 00:00:00-04:00,28.389999389648438,29.489999771118164,28.079999923706055,29.34000015258789,17230200,0,0,0.031282930255938694
2012-07-26 00:00:00-04:00,27.75,28.229999542236328,26.729999542236328,26.850000381469727,64597400,0,0,-0.08486706742223848
2012-07-27 00:00:00-04:00,23.190000534057617,24.540000915527344,22.280000686645508,23.709999084472656,123102300,0,0,-0.11694604291939274
2012-07-30 00:00:00-04:00,24.0,24.040000915527344,23.030000686645508,23.149999618530273,29285900,0,0,-0.023618704663262453
2012-07-31 00:00:00-04:00,23.3700008392334,23.3700008392334,21.610000610351562,21.709999084472656,56179400,0,0,-0.0622030478525355
2012-08-01 00:00:00-04:00,21.5,21.579999923706055,20.84000015258789,20.8799991607666,44604400,0,0,-0.038231227946005954
2012-08-02 00:00:00-04:00,20.770000457763672,20.84000015258789,19.81999969482422,20.040000915527344,56374500,0,0,-0.04022980263416915
2012-08-03 00:00:00-04:00,20.360000610351562,22.15999984741211,19.899999618530273,21.09000015258789,80647000,0,0,0.05239516911633418
2012-08-06 00:00:00-04:00,21.389999389648438,22.149999618530273,21.299999237060547,21.920000076293945,27778900,0,0,0.03935514071602356
2012-08-07 00:00:00-04:00,22.200000762939453,22.450000762939453,20.5,20.719999313354492,36782900,0,0,-0.05474456016253534
2012-08-08 00:00:00-04:00,20.709999084472656,21.149999618530273,20.219999313354492,20.719999313354492,29537400,0,0,0.0
2012-08-09 00:00:00-04:00,20.75,21.170000076293945,20.610000610351562,21.010000228881836,15610700,0,0,0.013996183645644806
2012-08-10 00:00:00-04:00,21.40999984741211,21.81999969482422,21.1299991607666,21.809999465942383,25794700,0,0,0.038077069411965606
2012-08-13 00:00:00-04:00,22.149999618530273,22.450000762939453,21.399999618530273,21.600000381469727,24973100,0,0,-0.009628568987385
2012-08-14 00:00:00-04:00,21.40999984741211,21.600000381469727,20.25,20.3799991607666,39308800,0,0,-0.05648153699801521
2012-08-15 00:00:00-04:00,20.639999389648438,21.40999984741211,20.399999618530273,21.200000762939453,47861100,0,0,0.040235605296364836
2012-08-16 00:00:00-04:00,20.440000534057617,20.479999542236328,19.690000534057617,19.8700008392334,157565300,0,0,-0.06273584320011344
2012-08-17 00:00:00-04:00,20.010000228881836,20.079999923706055,19.0,19.049999237060547,129293400,0,0,-0.04126832247302954
2012-08-20 00:00:00-04:00,19.049999237060547,20.1299991607666,18.75,20.010000228881836,101186600,0,0,0.05039375486974661
2012-08-21 00:00:00-04:00,19.579999923706055,19.979999542236328,19.09000015258789,19.15999984741211,70640600,0,0,-0.0424787791977564
2012-08-22 00:00:00-04:00,19.360000610351562,19.530000686645508,18.959999084472656,19.440000534057617,49892200,0,0,0.014613814659467587
2012-08-23 00:00:00-04:00,19.5,19.729999542236328,19.360000610351562,19.440000534057617,32813700,0,0,0.0
2012-08-24 00:00:00-04:00,19.520000457763672,19.68000030517578,19.25,19.40999984741211,29622200,0,0,-0.0015432451554180033
2012-08-27 00:00:00-04:00,19.489999771118164,19.530000686645508,19.100000381469727,19.149999618530273,20704000,0,0,-0.013395169032755101
2012-08-28 00:00:00-04:00,19.100000381469727,19.3799991607666,18.950000762939453,19.34000015258789,25417000,0,0,0.009921699104044127
2012-08-29 00:00:00-04:00,19.31999969482422,19.3799991607666,19.06999969482422,19.100000381469727,16124700,0,0,-0.012409502028160513
2012-08-30 00:00:00-04:00,19.270000457763672,19.450000762939453,19.059999465942383,19.09000015258789,30647500,0,0,-0.0005235721823093717
2012-08-31 00:00:00-04:00,18.68000030517578,18.700000762939453,18.030000686645508,18.059999465942383,58764200,0,0,-0.05395498577331746
2012-09-04 00:00:00-04:00,18.079999923706055,18.270000457763672,17.549999237060547,17.729999542236328,46622400,0,0,-0.018272421565037687
2012-09-05 00:00:00-04:00,18.270000457763672,18.75,18.18000030517578,18.579999923706055,60781800,0,0,0.04794136511085967
2012-09-06 00:00:00-04:00,18.739999771118164,19.260000228881836,18.719999313354492,18.959999084472656,46066500,0,0,0.02045205394655379
2012-09-07 00:00:00-04:00,19.100000381469727,19.420000076293945,18.780000686645508,18.979999542236328,36371700,0,0,0.0010548765152658317
2012-09-10 00:00:00-04:00,19.059999465942383,19.200000762939453,18.549999237060547,18.809999465942383,24797800,0,0,-0.008956800863753603
2012-09-11 00:00:00-04:00,18.920000076293945,19.579999923706055,18.850000381469727,19.43000030517578,50508200,0,0,0.03296123640811259
2012-09-12 00:00:00-04:00,20.760000228881836,21.15999984741211,20.280000686645508,20.93000030517578,121584000,0,0,0.07720020465467664
2012-09-13 00:00:00-04:00,20.959999084472656,21.479999542236328,20.610000610351562,20.709999084472656,65041600,0,0,-0.010511286072400147
2012-09-14 00:00:00-04:00,21.1299991607666,22.079999923706055,20.899999618530273,22.0,72819800,0,0,0.06228879635704684
2012-09-17 00:00:00-04:00,22.670000076293945,22.75,21.5,21.520000457763672,50667600,0,0,-0.021818161010742188
2012-09-18 00:00:00-04:00,21.600000381469727,21.979999542236328,21.3700008392334,21.8700008392334,36760500,0,0,0.016263957900774974
2012-09-19 00:00:00-04:00,21.989999771118164,23.3700008392334,21.770000457763672,23.290000915527344,78782800,0,0,0.06492912765446972
2012-09-20 00:00:00-04:00,23.020000457763672,23.239999771118164,22.540000915527344,22.59000015258789,57248900,0,0,-0.030055849524366726
2012-09-21 00:00:00-04:00,22.969999313354492,23.239999771118164,22.600000381469727,22.860000610351562,51218100,0,0,0.01195221141832267
2012-09-24 00:00:00-04:00,21.780000686645508,21.979999542236328,20.360000610351562,20.790000915527344,79106500,0,0,-0.09055116533491572
2012-09-25 00:00:00-04:00,21.200000762939453,21.209999084472656,20.219999313354492,20.280000686645508,46291700,0,0,-0.02453103445998091
2012-09-26 00:00:00-04:00,20.149999618530273,20.780000686645508,19.799999237060547,20.6200008392334,38271900,0,0,0.016765292952469306
2012-09-27 00:00:00-04:00,20.989999771118164,21.0,20.15999984741211,20.31999969482422,30215900,0,0,-0.014549036479104866
2012-09-28 00:00:00-04:00,20.56999969482422,21.950000762939453,20.5,21.65999984741211,65486000,0,0,0.06594489038940325
2012-10-01 00:00:00-04:00,22.079999923706055,22.59000015258789,21.729999542236328,21.989999771118164,51262700,0,0,0.01523545364869808
2012-10-02 00:00:00-04:00,22.079999923706055,22.489999771118164,21.81999969482422,22.270000457763672,29341400,0,0,0.012733091839921839
2012-10-03 00:00:00-04:00,22.299999237060547,22.489999771118164,21.799999237060547,21.829999923706055,32000100,0,0,-0.01975754490405617
2012-10-04 00:00:00-04:00,22.31999969482422,22.399999618530273,21.40999984741211,21.950000762939453,46892100,0,0,0.005497060909426977
2012-10-05 00:00:00-04:00,21.489999771118164,21.6299991607666,20.8799991607666,20.90999984741211,40529300,0,0,-0.04738045008560041
2012-10-08 00:00:00-04:00,20.399999618530273,20.75,20.15999984741211,20.399999618530273,32236700,0,0,-0.024390255026470277
2012-10-09 00:00:00-04:00,20.389999389648438,20.549999237060547,19.969999313354492,20.229999542236328,27161800,0,0,-0.008333337229061823
2012-10-10 00:00:00-04:00,19.93000030517578,19.940000534057617,19.450000762939453,19.639999389648438,39321800,0,0,-0.029164615221868116
2012-10-11 00:00:00-04:00,19.8799991607666,19.959999084472656,19.610000610351562,19.75,21817300,0,0,0.005600845914971872
2012-10-12 00:00:00-04:00,19.75,19.799999237060547,19.479999542236328,19.520000457763672,18809400,0,0,-0.011645546442345727
2012-10-15 00:00:00-04:00,19.68000030517578,19.8799991607666,19.489999771118164,19.520000457763672,20189700,0,0,0.0
2012-10-16 00:00:00-04:00,19.68000030517578,19.690000534057617,19.299999237060547,19.479999542236328,21834700,0,0,-0.002049227181827971
2012-10-17 00:00:00-04:00,19.5,20.479999542236328,19.3700008392334,19.8799991607666,44074500,0,0,0.020533861803384467
2012-10-18 00:00:00-04:00,19.700000762939453,19.790000915527344,18.889999389648438,18.979999542236328,52157400,0,0,-0.04527161250119329
2012-10-19 00:00:00-04:00,19.0,19.059999465942383,18.799999237060547,19.0,34835000,0,0,0.0010537649233955308
2012-10-22 00:00:00-04:00,19.200000762939453,19.43000030517578,19.049999237060547,19.31999969482422,32447300,0,0,0.01684208920127467
2012-10-23 00:00:00-04:00,19.25,19.799999237060547,19.100000381469727,19.5,78381200,0,0,0.009316786129349832
2012-10-24 00:00:00-04:00,24.1299991607666,24.25,22.850000381469727,23.229999542236328,228949900,0,0,0.1912820278069912
2012-10-25 00:00:00-04:00,23.290000915527344,23.309999465942383,22.469999313354492,22.559999465942383,76142000,0,0,-0.028842018488883927
2012-10-26 00:00:00-04:00,22.399999618530273,22.8799991607666,21.8799991607666,21.940000534057617,73175800,0,0,-0.02748222280859291
2012-10-31 00:00:00-04:00,20.81999969482422,21.5,20.729999542236328,21.110000610351562,99378200,0,0,-0.03783044227449493
2012-11-01 00:00:00-04:00,21.079999923706055,21.440000534057617,21.010000228881836,21.209999084472656,37713900,0,0,0.004737019006624671
2012-11-02 00:00:00-04:00,21.260000228881836,21.690000534057617,21.06999969482422,21.18000030517578,38344400,0,0,-0.0014143696648641726
2012-11-05 00:00:00-05:00,21.100000381469727,21.479999542236328,20.920000076293945,21.25,31806700,0,0,0.003304990265137666
2012-11-06 00:00:00-05:00,21.239999771118164,21.3700008392334,20.989999771118164,21.170000076293945,29062700,0,0,-0.0037647022920496323
2012-11-07 00:00:00-05:00,20.850000381469727,20.950000762939453,20.3700008392334,20.469999313354492,33396800,0,0,-0.03306569487088998
2012-11-08 00:00:00-05:00,20.520000457763672,20.729999542236328,19.979999542236328,19.989999771118164,34254600,0,0,-0.023448928106371728
2012-11-09 00:00:00-05:00,19.959999084472656,20.0,19.1299991607666,19.209999084472656,42295500,0,0,-0.03901954455109419
2012-11-12 00:00:00-05:00,19.149999618530273,20.170000076293945,18.8700008392334,20.06999969482422,67349200,0,0,0.04476838372401051
2012-11-13 00:00:00-05:00,19.610000610351562,20.110000610351562,19.559999465942383,19.860000610351562,71775100,0,0,-0.010463332718774887
2012-11-14 00:00:00-05:00,20.100000381469727,22.5,19.93000030517578,22.360000610351562,229751000,0,0,0.12588116430857174
2012-11-15 00:00:00-05:00,22.34000015258789,22.5,21.649999618530273,22.170000076293945,78857700,0,0,-0.008497340289411997
2012-11-16 00:00:00-05:00,22.25,23.93000030517578,22.18000030517578,23.559999465942383,107182200,0,0,0.06269731099977502
2012-11-19 00:00:00-05:00,23.959999084472656,24.1200008392334,22.81999969482422,22.920000076293945,85021300,0,0,-0.027164660617823914
2012-11-20 00:00:00-05:00,22.729999542236328,23.899999618530273,22.700000762939453,23.100000381469727,46655300,0,0,0.007853416430044202
2012-11-21 00:00:00-05:00,23.219999313354492,24.530000686645508,23.049999237060547,24.31999969482422,89862400,0,0,0.05281382221677999
2012-11-23 00:00:00-05:00,24.579999923706055,24.68000030517578,23.8799991607666,24.0,29520900,0,0,-0.0131578823536055
2012-11-26 00:00:00-05:00,24.940000534057617,26.09000015258789,24.809999465942383,25.940000534057617,123865000,0,0,0.08083335558573405
2012-11-27 00:00:00-05:00,26.040000915527344,26.5,25.459999084472656,26.149999618530273,85760600,0,0,0.008095569782157114
2012-11-28 00:00:00-05:00,25.940000534057617,26.489999771118164,25.75,26.360000610351562,49205600,0,0,0.008030630779530845
2012-11-29 00:00:00-05:00,26.5,27.520000457763672,26.15999984741211,27.31999969482422,88759700,0,0,0.03641878081352035
2012-11-30 00:00:00-05:00,27.260000228881836,28.0,26.760000228881836,28.0,127049600,0,0,0.02489020178520015
2012-12-03 00:00:00-05:00,28.0,28.8799991607666,26.979999542236328,27.040000915527344,123526100,0,0,-0.03428568158830915
2012-12-04 00:00:00-05:00,27.059999465942383,27.760000228881836,26.68000030517578,27.459999084472656,72869200,0,0,0.015532476136276105
2012-12-05 00:00:00-05:00,27.75,27.899999618530273,27.260000228881836,27.709999084472656,58976300,0,0,0.009104151796616894
2012-12-06 00:00:00-05:00,27.68000030517578,27.75,26.81999969482422,26.969999313354492,46001500,0,0,-0.026705153214271457
2012-12-07 00:00:00-05:00,27.06999969482422,27.780000686645508,26.84000015258789,27.489999771118164,51751900,0,0,0.019280699703473403
2012-12-10 00:00:00-05:00,27.170000076293945,28.170000076293945,27.100000381469727,27.84000015258789,50608500,0,0,0.012731916492682103
2012-12-11 00:00:00-05:00,28.06999969482422,28.239999771118164,27.65999984741211,27.979999542236328,77099100,0,0,0.005028713681074594
2012-12-12 00:00:00-05:00,28.0,28.139999389648438,27.3700008392334,27.579999923706055,46704200,0,0,-0.014295912261416108
2012-12-13 00:00:00-05:00,27.59000015258789,28.75,27.43000030517578,28.239999771118164,81051600,0,0,0.023930378870117924
2012-12-14 00:00:00-05:00,28.18000030517578,28.329999923706055,26.760000228881836,26.809999465942383,91631600,0,0,-0.05063740498462335
2012-12-17 00:00:00-05:00,26.770000457763672,27.0,26.31999969482422,26.75,57742500,0,0,-0.0022379510308682435
2012-12-18 00:00:00-05:00,26.959999084472656,27.90999984741211,26.899999618530273,27.709999084472656,60512900,0,0,0.035887816241968455
2012-12-19 00:00:00-05:00,27.829999923706055,28.219999313354492,26.950000762939453,27.40999984741211,61390300,0,0,-0.01082638928085176
2012-12-20 00:00:00-05:00,27.489999771118164,27.600000381469727,27.1299991607666,27.360000610351562,35574800,0,0,-0.0018241239452348084
2012-12-21 00:00:00-05:00,26.65999984741211,27.010000228881836,26.1200008392334,26.260000228881836,54555200,0,0,-0.040204691408286926
2012-12-24 00:00:00-05:00,26.5,26.959999084472656,26.200000762939453,26.93000030517578,28230100,0,0,0.025514092553474216
2012-12-26 00:00:00-05:00,27.030000686645508,27.18000030517578,26.3799991607666,26.510000228881836,33175400,0,0,-0.01559599225898352
2012-12-27 00:00:00-05:00,26.549999237060547,26.799999237060547,25.520000457763672,26.049999237060547,43481700,0,0,-0.017351979926432896
2012-12-28 00:00:00-05:00,25.479999542236328,26.110000610351562,25.149999618530273,25.90999984741211,56574800,0,0,-0.005374256957722463
2012-12-31 00:00:00-05:00,26.200000762939453,26.989999771118164,26.110000610351562,26.6200008392334,60374500,0,0,0.027402585719899338
2013-01-02 00:00:00-05:00,27.440000534057617,28.18000030517578,27.420000076293945,28.0,69846400,0,0,0.051840688101433684
2013-01-03 00:00:00-05:00,27.8799991607666,28.469999313354492,27.59000015258789,27.770000457763672,63140600,0,0,-0.008214269365583147
2013-01-04 00:00:00-05:00,28.010000228881836,28.93000030517578,27.829999923706055,28.760000228881836,72715400,0,0,0.03564997316524672
2013-01-07 00:00:00-05:00,28.690000534057617,29.790000915527344,28.649999618530273,29.420000076293945,83781800,0,0,0.02294853415019495
2013-01-08 00:00:00-05:00,29.510000228881836,29.600000381469727,28.860000610351562,29.059999465942383,45871300,0,0,-0.012236594473758819
2013-01-09 00:00:00-05:00,29.670000076293945,30.600000381469727,29.489999771118164,30.59000015258789,104787700,0,0,0.05264971489206776
2013-01-10 00:00:00-05:00,30.600000381469727,31.450000762939453,30.280000686645508,31.299999237060547,95316400,0,0,0.02321016936682136
2013-01-11 00:00:00-05:00,31.280000686645508,31.959999084472656,31.100000381469727,31.719999313354492,89598000,0,0,0.013418533116021522
2013-01-14 00:00:00-05:00,32.08000183105469,32.209999084472656,30.6200008392334,30.950000762939453,98892800,0,0,-0.02427486024852657
2013-01-15 00:00:00-05:00,30.639999389648438,31.709999084472656,29.8799991607666,30.100000381469727,173242600,0,0,-0.027463662698436666
2013-01-16 00:00:00-05:00,30.209999084472656,30.350000381469727,29.530000686645508,29.850000381469727,75332700,0,0,-0.008305647735270658
2013-01-17 00:00:00-05:00,30.079999923706055,30.420000076293945,30.030000686645508,30.139999389648438,40256700,0,0,0.009715209530072114
2013-01-18 00:00:00-05:00,30.309999465942383,30.440000534057617,29.270000457763672,29.65999984741211,49631500,0,0,-0.015925665293848135
2013-01-22 00:00:00-05:00,29.75,30.889999389648438,29.739999771118164,30.729999542236328,55243300,0,0,0.0360755124858026
2013-01-23 00:00:00-05:00,31.100000381469727,31.5,30.799999237060547,30.81999969482422,48899800,0,0,0.00292873914508822
2013-01-24 00:00:00-05:00,31.270000457763672,31.489999771118164,30.809999465942383,31.079999923706055,43845100,0,0,0.008436087977168256
2013-01-25 00:00:00-05:00,31.40999984741211,31.93000030517578,31.1299991607666,31.540000915527344,54363600,0,0,0.01480054674872848
2013-01-28 00:00:00-05:00,31.8799991607666,32.5099983215332,31.809999465942383,32.470001220703125,59682500,0,0,0.02948637533862392
2013-01-29 00:00:00-05:00,32.0,32.06999969482422,30.709999084472656,30.790000915527344,72976500,0,0,-0.05174007520839266
2013-01-30 00:00:00-05:00,30.979999542236328,31.489999771118164,30.8799991607666,31.239999771118164,87682100,0,0,0.014615097181237388
2013-01-31 00:00:00-05:00,29.149999618530273,31.469999313354492,28.739999771118164,30.979999542236328,190744900,0,0,-0.00832267063978054
2013-02-01 00:00:00-05:00,31.010000228881836,31.020000457763672,29.6299991607666,29.729999542236328,85856700,0,0,-0.040348612603942194
2013-02-04 00:00:00-05:00,29.059999465942383,29.200000762939453,28.010000228881836,28.110000610351562,92362200,0,0,-0.054490378635334055
2013-02-05 00:00:00-05:00,28.260000228881836,28.959999084472656,28.040000915527344,28.639999389648438,47948200,0,0,0.018854456342548138
2013-02-06 00:00:00-05:00,28.739999771118164,29.290000915527344,28.65999984741211,29.049999237060547,38375900,0,0,0.014315637435393892
2013-02-07 00:00:00-05:00,29.110000610351562,29.149999618530273,28.270000457763672,28.649999618530273,34540100,0,0,-0.013769350397089642
2013-02-08 00:00:00-05:00,28.889999389648438,29.170000076293945,28.510000228881836,28.549999237060547,37708800,0,0,-0.003490414757459481
2013-02-11 00:00:00-05:00,28.610000610351562,28.68000030517578,28.040000915527344,28.260000228881836,37361800,0,0,-0.010157583745300607
2013-02-12 00:00:00-05:00,27.670000076293945,28.15999984741211,27.100000381469727,27.3700008392334,93498700,0,0,-0.031493254863418384
2013-02-13 00:00:00-05:00,27.360000610351562,28.31999969482422,27.309999465942383,27.90999984741211,50164000,0,0,0.019729594140335278
2013-02-14 00:00:00-05:00,28.020000457763672,28.6299991607666,28.010000228881836,28.5,35615800,0,0,0.021139382150250963
2013-02-15 00:00:00-05:00,28.520000457763672,28.75,28.09000015258789,28.31999969482422,33109300,0,0,-0.00631580018160636
2013-02-19 00:00:00-05:00,28.229999542236328,29.079999923706055,28.1200008392334,28.93000030517578,49396400,0,0,0.02153956980667082
2013-02-20 00:00:00-05:00,28.920000076293945,29.049999237060547,28.329999923706055,28.459999084472656,42098200,0,0,-0.01624615332683002
2013-02-21 00:00:00-05:00,28.280000686645508,28.549999237060547,27.149999618530273,27.280000686645508,49642300,0,0,-0.04146164567064015
2013-02-22 00:00:00-05:00,27.6200008392334,27.6299991607666,26.81999969482422,27.1299991607666,36350200,0,0,-0.005498589519916585
2013-02-25 00:00:00-05:00,27.15999984741211,27.639999389648438,27.149999618530273,27.270000457763672,34652000,0,0,0.005160387074376686
2013-02-26 00:00:00-05:00,27.360000610351562,27.459999084472656,26.700000762939453,27.389999389648438,31611700,0,0,0.004400400801995673
2013-02-27 00:00:00-05:00,27.34000015258789,27.34000015258789,26.6299991607666,26.8700008392334,44319700,0,0,-0.018984978532404176
2013-02-28 00:00:00-05:00,26.84000015258789,27.299999237060547,26.34000015258789,27.25,83027800,0,0,0.014142134309566436
2013-03-01 00:00:00-05:00,27.049999237060547,28.1200008392334,26.809999465942383,27.780000686645508,54064800,0,0,0.019449566482403955
2013-03-04 00:00:00-05:00,27.760000228881836,28.059999465942383,27.440000534057617,27.719999313354492,32400700,0,0,-0.0021598765949584616
2013-03-05 00:00:00-05:00,27.8799991607666,28.18000030517578,27.209999084472656,27.520000457763672,40622200,0,0,-0.007214966109124978
2013-03-06 00:00:00-05:00,28.100000381469727,28.1299991607666,27.350000381469727,27.450000762939453,33532600,0,0,-0.002543593519616789
2013-03-07 00:00:00-05:00,27.56999969482422,28.68000030517578,27.469999313354492,28.579999923706055,74540200,0,0,0.04116572420253721
2013-03-08 00:00:00-05:00,28.43000030517578,28.469999313354492,27.729999542236328,27.959999084472656,44198900,0,0,-0.021693521374684492
2013-03-11 00:00:00-04:00,28.010000228881836,28.639999389648438,27.829999923706055,28.139999389648438,35642100,0,0,0.006437779365870683
2013-03-12 00:00:00-04:00,28.100000381469727,28.31999969482422,27.600000381469727,27.829999923706055,27569600,0,0,-0.011016328097591182
2013-03-13 00:00:00-04:00,27.6200008392334,27.649999618530273,26.920000076293945,27.079999923706055,39619500,0,0,-0.026949335323610175
2013-03-14 00:00:00-04:00,27.100000381469727,27.43000030517578,26.829999923706055,27.040000915527344,27646400,0,0,-0.0014770682530059933
2013-03-15 00:00:00-04:00,27.030000686645508,27.059999465942383,26.559999465942383,26.649999618530273,31597400,0,0,-0.014423124400603015
2013-03-18 00:00:00-04:00,26.3700008392334,26.790000915527344,25.780000686645508,26.489999771118164,26653700,0,0,-0.006003746705529343
2013-03-19 00:00:00-04:00,26.530000686645508,26.899999618530273,26.209999084472656,26.549999237060547,25254200,0,0,0.0022649855213588846
2013-03-20 00:00:00-04:00,26.68000030517578,26.690000534057617,25.780000686645508,25.860000610351562,44006500,0,0,-0.02598864958707158
2013-03-21 00:00:00-04:00,25.65999984741211,26.110000610351562,25.559999465942383,25.739999771118164,24336100,0,0,-0.00464040357312919
2013-03-22 00:00:00-04:00,25.799999237060547,26.010000228881836,25.6299991607666,25.729999542236328,18456300,0,0,-0.0003885092840232578
2013-03-25 00:00:00-04:00,25.75,25.799999237060547,25.079999923706055,25.1299991607666,39199000,0,0,-0.02331909802348863
2013-03-26 00:00:00-04:00,25.079999923706055,25.479999542236328,25.030000686645508,25.209999084472656,26957200,0,0,0.0031834431507244926
2013-03-27 00:00:00-04:00,25.0,26.280000686645508,24.719999313354492,26.09000015258789,52297400,0,0,0.03490682665899995
